Date,Close,High,Low,Open,Volume,MA20,MA50,Daily Return
,NVDA,NVDA,NVDA,NVDA,NVDA,,,
2020-02-07,6.262126922607422,6.31041398221506,6.23673861666813,6.288261524536403,189752000,6.158783388137818,,-0.01046220840010248
2020-02-10,6.545378684997559,6.546124981112812,6.279799812471676,6.284777968365155,529608000,6.181993532180786,,0.045232516985171056
2020-02-11,6.667837142944336,6.782581102189646,6.5916731737198795,6.653649923086055,638556000,6.201793622970581,,0.018709147910335622
2020-02-12,6.783577919006348,6.790049616825319,6.681776858992175,6.720605621676727,374644000,6.233229994773865,,0.0173580688281334
2020-02-13,6.739770412445068,6.8069740890850765,6.6982038099789944,6.725583191145601,528016000,6.264604115486145,,-0.006457876224659986
2020-02-14,7.21293306350708,7.341864247595499,7.11859925173715,7.1499607756319765,1041924000,6.315454769134521,,0.07020456515674645
2020-02-18,7.381689071655273,7.400108152666693,7.090224846302637,7.109638988755365,620164000,6.374307632446289,,0.023396308639268115
2020-02-19,7.832948207855225,7.850620517415515,7.5041487761694174,7.5041487761694174,694332000,6.4573911190032955,,0.061132232991596425
2020-02-20,7.6836066246032715,7.873269773484116,7.3762124356460035,7.784909658151968,810052000,6.530306935310364,,-0.019065820338526773
2020-02-21,7.319465160369873,7.59649345988141,7.234589629006142,7.571354385409128,768180000,6.581593322753906,,-0.04739199727734633
2020-02-24,6.801995277404785,7.015802435651572,6.670575020069589,6.7250845370441645,856916000,6.609968209266663,,-0.07069777253218579
2020-02-25,6.522480010986328,6.939142105122098,6.420678945544084,6.877165340750058,1055496000,6.637160754203796,,-0.04109312856287406
2020-02-26,6.661864280700684,6.856008081626583,6.521234941797233,6.522728008722888,747732000,6.661652731895447,,0.02136982704118373
2020-02-27,6.291027545928955,6.649661074979793,6.19862956404981,6.348309154901602,906416000,6.670626950263977,,-0.0556656093769482
2020-02-28,6.726118564605713,6.7856418176156055,6.021802743910398,6.038489015874633,1133252000,6.701019811630249,,0.06916056486802602
2020-03-02,6.884515762329102,6.913405955586812,6.50023030439148,6.8962213781378505,890744000,6.751005983352661,,0.023549569666658776
2020-03-03,6.622015476226807,7.000074707621005,6.536590903035929,6.940302540308167,652792000,6.7830136060714725,,-0.03812908491526035
2020-03-04,7.08574914932251,7.095213112715437,6.654641699163994,6.729357274638746,597408000,6.829745221138,,0.07002908325426271
2020-03-05,6.806313514709473,7.053122811781065,6.761733181949869,6.8862586566635935,540328000,6.857987403869629,,-0.03943628665428478
2020-03-06,6.6257524490356445,6.6842795827074015,6.425515243639986,6.626748580774733,515412000,6.872858262062072,,-0.026528467324287708
2020-03-09,6.112706184387207,6.460381260017114,5.931895250930945,5.974731756295129,614160000,6.865387225151062,,-0.07743215107940071
2020-03-10,6.502223014831543,6.502223014831543,6.126405362696492,6.3891537507416105,580648000,6.863229441642761,,0.06372248537631697
2020-03-11,6.138359069824219,6.390647822883888,6.041229343978403,6.362255932629581,499964000,6.836755537986756,,-0.05595993003890398
2020-03-12,5.387221813201904,5.880591547871109,5.374520065165271,5.615103210164313,816540000,6.766937732696533,,-0.12236776116842973
2020-03-13,5.998143196105957,6.002626025956078,5.46940821237534,5.74062440609125,634836000,6.729856371879578,6.405218152999878,0.11340193593048853
2020-03-16,4.891361236572266,5.63104297256949,4.831589056647844,5.290091825274877,726972000,6.613777780532837,6.383617172241211,-0.18452076306751453
2020-03-17,5.411129951477051,5.500539533647419,4.756873362583326,5.003682666582242,833632000,6.515249824523925,6.374323139190674,0.106262590261893
2020-03-18,5.05125093460083,5.2285751727903245,4.499852467616629,4.983509240244786,874268000,6.376164960861206,6.357338714599609,-0.0665071842856012
2020-03-19,5.3040385246276855,5.397681548940483,4.816396698508904,5.029832983972858,765512000,6.257186555862427,6.343981332778931,0.05004455199310587
2020-03-20,5.1242241859436035,5.736142161030795,5.108782956531308,5.454216454735922,804636000,6.147424507141113,6.326803655624389,-0.0339014013282839
2020-03-23,5.297063827514648,5.391454529627755,4.944158717195579,5.123226295631374,643876000,6.072177934646606,6.311768560409546,0.03372991409024717
2020-03-24,6.2058515548706055,6.292521656398445,5.679607141928256,5.703266811798288,1101644000,6.05634651184082,6.314262075424194,0.17156442832261565
2020-03-25,6.117189884185791,6.520652182357888,6.068375632723533,6.320913296588007,793432000,6.029112792015075,6.311169166564941,-0.014286785608854768
2020-03-26,6.406586647033691,6.53061381441326,6.226273533685011,6.324399380363156,696108000,6.034890747070312,6.316203889846801,0.04730877548791668
2020-03-27,6.294264793395996,6.553028618407655,6.193398988350422,6.226273705917233,638828000,6.013298058509827,6.319843425750732,-0.017532246081413905
2020-03-30,6.614544868469238,6.623759917980906,6.315683507570858,6.359765541677423,602252000,5.999799513816834,6.328215923309326,0.05088442980811414
2020-03-31,6.564985752105713,6.85886606362275,6.419290642570461,6.6546438060233095,949960000,5.996948027610779,6.335423002243042,-0.007492445413707638
2020-04-01,6.053681373596191,6.513429604344959,6.009101514807017,6.36698780602018,656912000,5.945344638824463,6.333071060180664,-0.07788354732461089
2020-04-02,6.362505912780762,6.375705489949085,6.034754811122155,6.082821375160415,675764000,5.923154258728028,6.335815372467041,0.05101433658724486
2020-04-03,6.074603080749512,6.366490595902517,5.937126918400337,6.324899124823226,663212000,5.8955967903137205,6.331432685852051,-0.04524991190230909
2020-04-06,6.684527397155762,6.721387115600285,6.299245365096051,6.356776357563796,727884000,5.924187850952149,6.340433282852173,0.10040562458131741
2020-04-07,6.451166152954102,6.929842256639195,6.40808025883627,6.9061821144789235,784520000,5.921635007858276,6.349884023666382,-0.03491065715445407
2020-04-08,6.648416042327881,6.673321236109589,6.490268608095154,6.560251969858494,542444000,5.94713785648346,6.359411849975586,0.030575850117184666
2020-04-09,6.548795700073242,6.797099468670892,6.485785735971131,6.77418701355761,525564000,6.0052165508270265,6.368156900405884,-0.014984071637574203
2020-04-13,6.720640182495117,6.729356927930683,6.400609742855064,6.4890227180026585,398408000,6.041341400146484,6.380204477310181,0.026240623511885275
2020-04-14,7.071801662445068,7.105921425129688,6.821256283801942,6.848900953761625,530948000,6.150363421440124,6.403944664001465,0.052251194888338404
2020-04-15,6.994347095489502,7.0772811110810325,6.858365388629654,6.903692465907267,366148000,6.229524278640747,6.424194345474243,-0.010952593222020135
2020-04-16,7.339532375335693,7.446624375158432,7.136556164071444,7.149755740902385,745620000,6.34393835067749,6.447962656021118,0.04935203745733374
2020-04-17,7.2802581787109375,7.443137348930064,7.146268727741518,7.4217188549029,539120000,6.442749333381653,6.468738422393799,-0.008076018143055697
2020-04-20,7.1490068435668945,7.309644805556512,7.1046759039492,7.153739061996129,449388000,6.543988466262817,6.485151853561401,-0.01802839019196467
2020-04-21,6.712172031402588,7.092223539366521,6.6523998619664395,7.030957410089026,735160000,6.614743876457214,6.494152755737304,-0.0611042654907229
2020-04-22,7.126592636108398,7.169429618471471,6.858863158933598,6.90443914682247,483356000,6.660780930519104,6.505777034759522,0.061741654231590504
2020-04-23,7.073296070098877,7.30067962276094,7.048141964987654,7.168682918221717,424160000,6.708586239814759,6.513886213302612,-0.007478548126840234
2020-04-24,7.212265968322754,7.214258231403636,6.988369134935188,7.063084700791808,352328000,6.748870205879212,6.522459974288941,0.019647120217595182
2020-04-27,7.398806095123291,7.558696863652003,7.32209825748916,7.34675453477503,479388000,6.804097270965576,6.535640687942505,0.025864288369265243
2020-04-28,7.256349563598633,7.576131133509756,7.250870601428661,7.546244805702941,442904000,6.836187505722046,6.536509017944336,-0.019253989048118814
2020-04-29,7.433175563812256,7.485974343887676,7.315872387428984,7.391085793246775,379160000,6.879596996307373,6.537538747787476,0.02436845119764741
2020-04-30,7.279261112213135,7.433174602388813,7.265314320226597,7.379130308414006,375916000,6.94087598323822,6.526465005874634,-0.020706419521212438
2020-05-01,7.04266357421875,7.195082652202594,6.994347623348934,7.081764475429495,342096000,6.97488386631012,6.513646144866943,-0.032502960719106744
2020-05-04,7.254606246948242,7.268304127461941,6.995344074029371,6.995344074029371,317556000,7.033884024620056,6.512348966598511,0.030094107221784183
2020-05-05,7.315623760223389,7.478254022804921,7.254606059969678,7.358709664174405,368896000,7.065438842773437,6.522621536254883,0.008410864931617024
2020-05-06,7.416489124298096,7.521339946333403,7.357215248209346,7.395071104382327,323464000,7.113704991340637,6.540501718521118,0.013787664234885089
2020-05-07,7.592817306518555,7.656076184907936,7.504404320286109,7.555708667714478,373732000,7.160925054550171,6.5591207790374755,0.023775155503534373
2020-05-08,7.782843112945557,7.789069292430504,7.63067294920038,7.664543802623375,339216000,7.222627425193787,6.588957090377807,0.025027048426920828
2020-05-11,8.034883499145508,8.081705018034938,7.749221691038973,7.777862498603452,469060000,7.288339591026306,6.615132389068603,0.03238410212595966
2020-05-12,7.7728800773620605,8.141475376747282,7.763167200323543,8.092661602380478,493060000,7.323393511772156,6.632899675369263,-0.03260824152724939
2020-05-13,7.750466346740723,8.047832788829762,7.565919297913636,7.887444189369722,625852000,7.361199474334716,6.655468692779541,-0.002883581169175198
2020-05-14,8.000015258789062,8.005494220239203,7.658316935036619,7.811981520060034,602312000,7.394223618507385,6.673754014968872,0.032197922148682334
2020-05-15,8.458518981933594,8.468231385191919,7.84410995767559,7.859800101450532,987660000,7.453136658668518,6.706798124313354,0.05731285607746872
2020-05-18,8.717032432556152,8.882651547418833,8.647547382576075,8.727243613025756,774460000,7.531537938117981,6.748623723983765,0.030562495771980114
2020-05-19,8.772072792053223,9.05300185965905,8.729484721408285,8.756880478543883,717320000,7.6345329761505125,6.801811056137085,0.006314116635783851
2020-05-20,8.93594741821289,9.0086702424108,8.855005677910468,8.956867604621559,587536000,7.725000715255737,6.850485544204712,0.018681402907203992
2020-05-21,8.74194049835205,9.018137424995713,8.7043335502057,9.0171417681228,761068000,7.808432936668396,6.902557172775269,-0.021710839464590292
2020-05-22,8.991984367370605,9.058481494944774,8.680172853957092,8.79174719228107,1038764000,7.897418856620789,6.974652423858642,0.028602787798165608
2020-05-26,8.684656143188477,9.146895451857231,8.639080149199375,9.121989784334003,770780000,7.961711359024048,7.028382682800293,-0.03417802029297745
2020-05-27,8.492889404296875,8.599980470587738,7.966394984627016,8.592260329667416,1175892000,8.02353835105896,7.100413246154785,-0.022081097481563172
2020-05-28,8.454782485961914,8.72724372801242,8.347440632541838,8.380315351786827,734896000,8.074618697166443,7.161286296844483,-0.004486920354300317
2020-05-29,8.841805458068848,8.841805458068848,8.452787853951744,8.522023979073884,745256000,8.152745914459228,7.237097387313843,0.04577562731501805
2020-06-01,8.772821426391602,8.807190587296908,8.65651484061129,8.799719361032,389876000,8.239253807067872,7.306473045349121,-0.0078020300270565945
2020-06-02,8.791746139526367,8.80370066720874,8.62513139441244,8.762856901843334,391320000,8.316110801696777,7.379823484420776,0.0021571980341277275
2020-06-03,8.736207008361816,8.832589962412897,8.666970890476883,8.788757332042717,365440000,8.3871399641037,7.448606348037719,-0.006317190042016252
2020-06-04,8.737207412719727,8.913366038653837,8.648504104619935,8.698835276385058,424280000,8.45317587852478,7.499233465194703,0.00011451243737159444
2020-06-05,8.890193939208984,8.966936309509999,8.678902442637584,8.765113570592039,481748000,8.518044710159302,7.554693546295166,0.01750977392004427
2020-06-08,8.775578498840332,8.860044532100977,8.656726674779266,8.847586490803435,387736000,8.567681479454041,7.602073383331299,-0.01289234421120522
2020-06-09,9.01577091217041,9.079308147763598,8.722006602731252,8.77059362098267,468488000,8.616725850105286,7.656503505706787,0.027370550370191316
2020-06-10,9.335453033447266,9.46825804650475,9.12291539708982,9.137118536945948,632180000,8.694854497909546,7.710921669006348,0.03545810163003549
2020-06-11,8.76685905456543,9.230304531700545,8.756643212083477,9.119426332138785,583652000,8.745674133300781,7.754959135055542,-0.06090695082977382
2020-06-12,8.902650833129883,9.15654980544635,8.674166945963702,9.131882753955262,570908000,8.790805912017822,7.811938524246216,0.015489216573379094
2020-06-15,9.143095016479492,9.151566711818699,8.714531595846257,8.78579344778855,400004000,8.825034713745117,7.86755030632019,0.02700815609378182
2020-06-16,9.038195610046387,9.235783891478814,8.809213678653492,9.194173451926625,535716000,8.84109287261963,7.926822156906128,-0.011473074078748535
2020-06-17,9.205140113830566,9.267929340235042,9.039943427067767,9.083298979190287,408304000,8.862746238708496,7.977234411239624,0.01847099918910944
2020-06-18,9.1871976852417,9.251482008571207,9.084043174244037,9.196167436092033,254408000,8.875308752059937,8.031955041885375,-0.0019491749573598005
2020-06-19,9.230305671691895,9.413441874627715,9.196419828250756,9.211619079953856,524160000,8.899727010726929,8.083592834472656,0.004692180132298995
2020-06-22,9.494915008544922,9.499400359136338,9.242262119774644,9.26892329461873,398468000,8.924873542785644,8.142515220642089,0.02866745114027469
2020-06-23,9.41842269897461,9.610279575588297,9.376065168670511,9.51908504087358,375108000,8.96156187057495,8.19647087097168,-0.008056134204621479
2020-06-24,9.20464038848877,9.524567882424472,9.113943905202312,9.4445852960748,449372000,8.997149419784545,8.239127645492553,-0.02269831343512696
2020-06-25,9.458288192749023,9.473238411248351,9.15156681443416,9.324487111410805,376072000,9.047324705123902,8.288406467437744,0.027556514274850175
2020-06-26,9.124408721923828,9.468256186408906,9.094509231682238,9.468256186408906,592084000,9.06145486831665,8.324103994369507,-0.035300200630506984
2020-06-29,9.169259071350098,9.173744422918276,8.87026129664013,9.139110551241806,342248000,9.081276750564575,8.36188401222229,0.004915425294189646
2020-06-30,9.466012954711914,9.494417324773647,9.23553588117159,9.282876814770328,367892000,9.114990091323852,8.40822413444519,0.0323639981216195
2020-07-01,9.498156547546387,9.543754296119948,9.381547859570857,9.488937766911135,326648000,9.15308756828308,8.463943824768066,0.0033956844331670677
2020-07-02,9.580131530761719,9.70496287801594,9.5462447444588,9.606791759332642,364056000,9.19523377418518,8.513014602661134,0.00863062035301021
2020-07-06,9.806371688842773,9.875639423686373,9.680045232466764,9.70919763785932,315892000,9.24104266166687,8.567676115036011,0.02361555865434628
2020-07-07,9.838764190673828,10.036351571167572,9.817834451793358,9.913015338339745,357800000,9.294201946258545,8.620206079483033,0.0033032096741660855
2020-07-08,10.181863784790039,10.19083448771981,9.932201081128547,9.96035642783184,365480000,9.352506589889526,8.675867233276367,0.03487222454639527
2020-07-09,10.473883628845215,10.53467966591517,10.199303925315359,10.345564003615122,494548000,9.409428119659424,8.740217914581299,0.028680391942720984
2020-07-10,10.444231033325195,10.619642529833673,10.344066771665386,10.553365044442064,497676000,9.493296718597412,8.800439023971558,-0.002831098432138024
2020-07-13,10.018658638000488,10.756185576402736,9.991499409474397,10.559595305692305,457076000,9.549097108840943,8.855226974487305,-0.04074712575457218
2020-07-14,10.342327117919922,10.367991238959359,9.752803219373442,10.04133614686112,542676000,9.609058713912964,8.921220245361328,0.0323065683355821
2020-07-15,10.193077087402344,10.398139114174556,10.0221499268024,10.379452525224961,403984000,9.666802787780762,8.97998966217041,-0.01443099109280499
2020-07-16,10.100885391235352,10.172644356689387,9.862434655691096,9.981535509582216,344964000,9.711590051651001,9.03569489479065,-0.009044540267524548
2020-07-17,10.167411804199219,10.214254686080869,10.054042392101053,10.19133177590211,266284000,9.760600757598876,9.090713348388672,0.0065861961983642026
2020-07-20,10.475627899169922,10.496059580431382,10.122810707249148,10.239918382391592,284852000,9.822866868972778,9.148369560241699,0.030314115421528065
2020-07-21,10.293987274169922,10.524714344075875,10.252376826762578,10.477870511785147,277036000,9.862820482254028,9.198592443466186,-0.017339354428042686
2020-07-22,10.403867721557617,10.56707022385117,10.257109603158328,10.332855851427313,367292000,9.91209273338318,9.24597212791443,0.01067423579038329
2020-07-23,10.095901489257812,10.511756920696598,9.997730378043748,10.415080926468928,411660000,9.956655788421632,9.292432556152344,-0.029601129170613638
2020-07-24,10.16043472290039,10.330115766267728,9.7443302686916,9.842002372749564,473292000,9.9917631149292,9.340631923675538,0.006392022912589113
2020-07-27,10.386676788330078,10.406858491880413,10.18360701014886,10.19805917435,292132000,10.054876518249511,9.388365154266358,0.022266967073738098
2020-07-28,10.181365966796875,10.347309717554095,10.175137420741521,10.339586054308894,271636000,10.10548186302185,9.422822093963623,-0.01976674789417532
2020-07-29,10.430529594421387,10.48110979367714,10.312425803409024,10.356029423457086,284508000,10.153707695007324,9.457092037200928,0.024472514634782394
2020-07-30,10.578532218933105,10.58750196933982,10.260846984490163,10.340330550031242,308880000,10.20772647857666,9.493221225738525,0.014189368159299942
2020-07-31,10.579279899597168,10.730523377908918,10.398136934745201,10.527951671471635,386080000,10.257683897018433,9.52608787536621,7.067905533486574e-05
2020-08-03,10.973458290100098,11.061662581715732,10.679443984714649,10.696636403024582,412720000,10.316038227081298,9.570718231201171,0.037259472690380324
2020-08-04,11.19023323059082,11.19023323059082,10.869558643264735,11.01307753244664,310336000,10.383611679077148,9.614683208465577,0.019754478010481913
2020-08-05,11.249035835266113,11.33375185083191,11.128938866661224,11.206429274957433,249924000,10.436970281600953,9.665970802307129,0.005254814932234231
2020-08-06,11.29762077331543,11.320045624770888,11.14139484678531,11.311822957456805,244316000,10.478157138824463,9.7220654296875,0.004319031316177391
2020-08-07,11.162076950073242,11.466307124366327,11.000618569687862,11.274699276886748,342516000,10.514049434661866,9.776211318969727,-0.01199755470305186
2020-08-10,11.127692222595215,11.370129298621078,10.82022278340966,11.296377162008786,427796000,10.5695011138916,9.821929054260254,-0.0030804954697791764
2020-08-11,10.813742637634277,11.099534237613291,10.759673211580559,11.036744089694036,354512000,10.593071889877319,9.862747478485108,-0.028213359848635156
2020-08-12,11.402024269104004,11.428684499615054,10.921634460429482,10.954026131989467,464412000,10.653519248962402,9.91495304107666,0.054401297606470944
2020-08-13,11.404762268066406,11.682581223966398,11.317804063272627,11.507417774715831,374460000,10.718713092803956,9.968324146270753,0.00024013270782297091
2020-08-14,11.525361061096191,11.665640701339301,11.402273843849128,11.491474270701731,366436000,10.786610555648803,10.02408721923828,0.01057442410417142
2020-08-17,12.295774459838867,12.368281449010436,11.777761618646258,11.81164744884598,621300000,10.877617883682252,10.09219882965088,0.06684505540943131
2020-08-18,12.219779968261719,12.454244341215711,12.045863554533579,12.408397573245175,503448000,10.973907518386842,10.161082859039306,-0.006180537210190851
2020-08-19,12.097938537597656,12.273848118963732,12.057573232548004,12.255410561571033,622624000,11.058611059188843,10.222726211547851,-0.009970836707413722
2020-08-20,12.100430488586426,12.3336487799119,11.839056853528326,11.934985765200699,921388000,11.158837509155273,10.278025760650635,0.00020598145552019886
2020-08-21,12.641119003295898,12.765950349767973,12.15449973646008,12.160978260357576,999868000,11.282871723175049,10.355510959625244,0.04468341148849797
2020-08-24,12.677745819091797,12.869353672769613,12.465706283017331,12.840699321764225,490564000,11.397425174713135,10.431012859344483,0.0028974346168522125
2020-08-25,12.707395553588867,12.718607505196225,12.53173404117286,12.588543733917879,289076000,11.523726654052734,10.502298870086669,0.002338722902333279
2020-08-26,12.730319023132324,12.825499904060521,12.635387169963574,12.756481195188652,321244000,11.638716125488282,10.576141338348389,0.0018039471146378272
2020-08-27,12.586053848266602,12.80706314715516,12.524509770273834,12.738791517285438,317604000,11.739092206954956,10.64375961303711,-0.011332408449747255
2020-08-28,13.103814125061035,13.104063152766988,12.600252539488682,12.632644200523691,537160000,11.86531891822815,10.722091941833495,0.04113761811576411
2020-08-31,13.329811096191406,13.529640687301345,12.994186272739771,13.138701279570704,500840000,11.983136558532715,10.804082050323487,0.01724665574263229
2020-09-01,13.778937339782715,13.951161114147387,13.395607023063693,13.438974582148031,511316000,12.11257176399231,10.889762496948242,0.033693368972020465
2020-09-02,14.302839279174805,14.681932030587575,13.857697349645273,14.659001312168998,874012000,12.265261936187745,10.987450828552246,0.03802194076893528
2020-09-03,12.975889205932617,13.842244008175442,12.839555164943249,13.78666378202663,945128000,12.349175357818604,11.062875804901124,-0.09277529078958824
2020-09-04,12.584086418151855,13.134904769082933,11.669129045305858,12.744844850038128,1463684000,12.420275831222535,11.12539176940918,-0.030194677340619425
2020-09-08,11.87674617767334,12.51180772758371,11.668631678891437,11.698789218234774,795728000,12.45772852897644,11.18043851852417,-0.0562091054506918
2020-09-09,12.67630386352539,12.770266753273628,12.194523949860486,12.362261988655698,736200000,12.550856590270996,11.250579414367676,0.06732127418493716
2020-09-10,12.274283409118652,13.025490349804784,12.129973317673215,12.94972141931586,698684000,12.594469547271729,11.30674482345581,-0.031714327672714315
2020-09-11,12.127479553222656,12.613994320712306,11.859547260099818,12.44750274067176,636928000,12.63060541152954,11.359331283569336,-0.01196027914647424
2020-09-14,12.833075523376465,13.274478080766674,12.592809733807648,13.041190957693448,1201744000,12.695991134643554,11.42439016342163,0.05818158398513318
2020-09-15,12.951465606689453,13.258278802427236,12.788712444001021,13.23958567278816,727556000,12.728775691986083,11.487292041778565,0.00922538662671557
2020-09-16,12.476410865783691,13.052900850998931,12.475663559197146,12.917813300834169,556384000,12.741607236862183,11.540044975280761,-0.03667961258843133
2020-09-17,12.425569534301758,12.551435580661911,11.998124322118478,12.095327445749735,792512000,12.757988786697387,11.584919090270995,-0.004074996569836009
2020-09-18,12.152154922485352,12.594055700378437,11.952265560305177,12.555423930991667,698460000,12.760575008392333,11.618484516143798,-0.022004191523102734
2020-09-21,12.479157447814941,12.484391448146988,11.86827212113999,11.888709917895248,721044000,12.752476930618286,11.659183044433593,0.026909015513333356
2020-09-22,12.599287986755371,12.609506883213678,12.118506402595152,12.536729096807136,646452000,12.748554039001466,11.710795631408692,0.009626494372139138
2020-09-23,12.086852073669434,12.688266632716763,12.042488106735847,12.537227011039786,647012000,12.717526865005492,11.745686130523682,-0.04067181523468788
2020-09-24,12.310420989990234,12.531247296074222,11.977437815005485,12.035510969124187,731240000,12.696531963348388,11.78803300857544,0.018496868742841066
2020-09-25,12.834568977355957,12.84428966870731,12.208480963044359,12.409616747021122,588016000,12.708957719802857,11.842706680297852,0.04257758429154568
2020-09-28,12.995329856872559,13.012029215529765,12.711197362079012,13.00056385649724,573808000,12.703533506393432,11.899265041351319,0.012525615764754638
2020-09-29,13.185500144958496,13.401839758111288,12.893890764359542,12.898127404420933,621460000,12.696317958831788,11.95346248626709,0.014633740749979252
2020-09-30,13.4893217086792,13.581041723632554,13.110228983739411,13.117456751765154,689184000,12.681837177276611,12.017369174957276,0.023042096270945667
2020-10-01,13.573065757751465,13.720864201885407,13.419783261242403,13.716129357775127,525004000,12.645348501205444,12.080753135681153,0.006208173463487343
2020-10-02,13.022497177124023,13.478355249202743,13.011280920376732,13.184752115791957,552496000,12.647678899765015,12.139285049438477,-0.040563317857133074
2020-10-05,13.60097885131836,13.602723517571295,13.182506151281684,13.1957161746704,479820000,12.69852352142334,12.208095932006836,0.04442171622893687
2020-10-06,13.694694519042969,14.098960842769742,13.623412295023178,13.787910100750363,784420000,12.789420938491821,12.274256286621094,0.0068903619915212655
2020-10-07,13.921504974365234,14.07628307043726,13.821310706094911,13.957146569083967,418084000,12.851680994033813,12.349059066772462,0.016561921480386266
2020-10-08,13.796634674072266,14.041637213589913,13.716130905848528,14.032165622756523,378900000,12.927798557281495,12.41638116836548,-0.008969597792975903
2020-10-09,13.720865249633789,13.782178633228172,13.619176383039175,13.725102840358888,346892000,13.00746784210205,12.479227828979493,-0.00549187727503353
2020-10-12,14.182706832885742,14.30333889100711,13.87016143335138,13.946926769916578,434744000,13.074949407577515,12.551296367645264,0.033659800227560766
2020-10-13,14.204888343811035,14.30483349663295,13.976086963138583,14.252991702466591,344604000,13.137620544433593,12.615924968719483,0.0015639828973874614
2020-10-14,14.052352905273438,14.299099135903342,13.917514431356263,14.24700824386432,276100000,13.21641764640808,12.673167362213135,-0.010738235658434903
2020-10-15,13.927484512329102,13.963125149314527,13.725849552912674,13.768718908966557,267224000,13.291513395309448,12.726736335754394,-0.00888594200459314
2020-10-16,13.769465446472168,14.078522405620243,13.750523218147134,13.99403016024752,242392000,13.372378921508789,12.776173229217529,-0.011345843947415557
2020-10-19,13.456671714782715,13.940942647700611,13.36594810565735,13.860687988387964,298068000,13.421254634857178,12.822065124511719,-0.02271647602482585
2020-10-20,13.603972434997559,13.757753145997645,13.4658937231082,13.54216084758087,229212000,13.471488857269287,12.871590728759765,0.010946296627941665
2020-10-21,13.483589172363281,13.749527692706033,13.436483176144433,13.583534319654134,219596000,13.54132571220398,12.924987659454345,-0.008849125739521457
2020-10-22,13.320337295532227,13.570323754164582,13.191480129168616,13.48134576484762,290480000,13.591821527481079,12.96335391998291,-0.012107449637049572
2020-10-23,13.54888916015625,13.551880288502582,13.250799356069994,13.409065794613781,233484000,13.627537536621094,13.006236457824707,0.017158113909073514
2020-10-26,13.10125732421875,13.651079281884025,12.998820194853183,13.386138098565883,336896000,13.632833909988403,13.037754383087158,-0.03303826835146517
2020-10-27,13.355978965759277,13.401091191687938,13.15135288296143,13.265504460887724,250520000,13.641357851028442,13.058958473205566,0.01944253404363372
